ID_Venta,Producto,Ciudad,Categoria,Precio_Unitario,Cantidad,Fecha_Venta,Cliente,Email,Telefono,Direccion,Metodo_Pago,Estado,Comentario,Descuento
3,If,East Jonathan,Industry,300,10,2023-05-06T00:00:00Z,Jennifer Holmes,steelejulian@example.net,0013389556200,"03346 Tony Spring Apt. 633 Ericberg, AK 73272",efectivo,Entregado,Sin comentario,87
25,Create,Jessechester,Job,1300,9,2023-07-10T00:00:00Z,Carla Orozco,briangonzales@example.net,001-236-332-5014x39284,"22214 Janet Plaza Suite 903 West Christopherside, DC 40075",tarjeta,Entregado,Producto defectuoso,97
4,Door,South Thomas,Spring,2100,29,2023-08-13T00:00:00Z,Samantha Parker,eric24@example.com,001-236-332-5014x39284,"403 Ashley Mountains Apt. 918 Nicholasberg, MI 72538",tarjeta,En camino,Producto defectuoso,25
17,Focus,North Jasmine,Still,900,17,2023-05-06T00:00:00Z,lisa Stafford,harperdanielle@example.net,525-194-7529,"18235 Carl Garden Apt. 025 Lake Miranda, LA 16737",efectivo,En camino,Producto defectuoso,83
20,Food,Jodichester,At,200,17,2023-01-14T00:00:00Z,mark Mays,lharmon@example.net,339100428204920,"7474 Sean Pine Frazierchester, OK 57469",tarjeta,Entregado,Producto defectuoso,24
17,Factor,Port Alexachester,Say,2300,12,2023-08-27T00:00:00Z,Angela Taylor,rbrown@example.org,4914742586,"0827 Jill Cape Suite 299 Angieport, DC 15542",tarjeta,Entregado,Producto defectuoso,25
22,Kitchen,North Brittney,Matter,900,11,2023-11-20T00:00:00Z,Larry Welch,brianboyd@example.org,110559261937727,"7474 Sean Pine Frazierchester, OK 57469",efectivo,Entregado,Sin comentario,25
5,Six,North Brittney,Set,1500,18,2023-07-25T00:00:00Z,daniel Garcia,schmidtkrystal@example.org,4914742586,"11613 Miller Ridges Suite 186 East Nicholas, MN 69937",tarjeta,Entregado,Sin comentario,74
6,Present,Lindaport,Budget,2000,27,2023-02-09T00:00:00Z,Jennifer Holmes,lweaver@example.org,0010962368217,"233 Peterson Canyon Tranmouth, ND 40770",tarjeta,Entregado,Sin comentario,49
4,Kitchen,East Brittany,Individual,200,11,2023-07-10T00:00:00Z,Larry Welch,vhill@example.org,6128211834900,"03346 Tony Spring Apt. 633 Ericberg, AK 73272",tarjeta,Entregado,Producto defectuoso,21
3,Staff,East Brittany,Whom,2000,27,2023-07-25T00:00:00Z,.Crystal Chambers,sandersbeth@example.org,001594337542187814,"PSC 2182, Box 8243 APO AP 79039",efectivo,En camino,Sin comentario,43
23,Base,Trujillofort,Leg,600,8,2023-09-13T00:00:00Z,Jennifer Holmes,rbrown@example.org,001594337542187814,"18235 Carl Garden Apt. 025 Lake Miranda, LA 16737",tarjeta,En camino,Producto defectuoso,49
3,Focus,Jessechester,Letter,1100,30,2023-09-12T00:00:00Z,Angela Taylor,eric24@example.com,525-194-7529,"22214 Janet Plaza Suite 903 West Christopherside, DC 40075",tarjeta,Entregado,Producto defectuoso,4
14,Staff,East Josephland,Group,2500,11,2022-12-04T00:00:00Z,Kelsey Lopez,sandersbeth@example.org,372.568.4886x317,USS Fuller FPO AA 30334,tarjeta,En camino,Producto defectuoso,98
2,Worry,West Charles,Movement,700,30,2023-09-01T00:00:00Z,Jennifer Holmes,parkerandrew@example.org,3143257035737,"664 Berger RapidSouth Suzanne, WV 68526",efectivo,Entregado,Producto defectuoso,49
12,Democratic,Kevinton,Popular,2800,9,2023-09-01T00:00:00Z,Carla Orozco,david09@example.com,3143257035737,"769 Dickerson Drive Jasminemouth, HI 08895",tarjeta,En camino,Producto defectuoso,4
7,Present,Jodichester,Grow,700,2,2023-07-10T00:00:00Z,Carla Orozco,brianboyd@example.org,0013389556200,"9978 Kenneth Plaza Suite 069 Monicafurt, NM 39529",tarjeta,En camino,Producto defectuoso,25
12,Trade,North Jasmine,Rich,1500,27,2023-06-07T00:00:00Z,Adam?mueller,harperdanielle@example.net,5098210932647,"233 Peterson Canyon Tranmouth, ND 40770",tarjeta,En camino,Sin comentario,25
1,Food,East Brittany,Whom,800,27,2023-03-22T00:00:00Z,Lisa Stafford,ydavid@example.com,001-890-231-3672x1535,"4412 Lee Dam Apt. 872 Hunterbury, HI 03589",efectivo,Entregado,Producto defectuoso,78
19,Create,Port Alexachester,Grow,700,21,2023-09-01T00:00:00Z,Jessica?davis,paul02@example.com,848-723-3346,"507 Johnson Port Banksshire, AK 72140",tarjeta,Entregado,Sin comentario,19
23,Factor,Trujillofort,Finish,600,2,2023-06-28T00:00:00Z,Andrew Mitchell,krystalmcdaniel@example.org,6304696433,"03346 Tony Spring Apt. 633 Ericberg, AK 73272",efectivo,Entregado,Producto defectuoso,24
2,Owner,Larrychester,Matter,900,16,2023-02-09T00:00:00Z,Daniel Garcia,lharmon@example.net,0010962368217,"50604 Anthony Villages New William, ME 95446",tarjeta,En camino,Producto defectuoso,78
15,Door,North Thomastown,Say,2600,18,2023-07-15T00:00:00Z,David Norton,paul49@example.net,4914742586,"91315 Simpson Fork Apt. 336 South Mark, GA 64860",tarjeta,Entregado,Producto defectuoso,98
27,Involve,Vasquezborough,Leg,2000,26,2023-06-07T00:00:00Z,David Norton,hornebeth@example.com,6304696433,"4412 Lee Dam Apt. 872 Hunterbury, HI 03589",efectivo,Entregado,Sin comentario,54
19,Administration,Port Alexachester,Despite,2500,23,2023-03-14T00:00:00Z,Dr. Monica Woods,matthew29@example.com,6864990991,"507 Johnson Port Banksshire, AK 72140",efectivo,En camino,Producto defectuoso,38
22,Home,Briannaport,Matter,700,15,2022-12-04T00:00:00Z,Angela Taylor,ydavid@example.com,2805046212,"493 Cameron Ramp Veronicatown, MI 81010",tarjeta,Entregado,Producto defectuoso,49
7,Professor,Port Kelly,North,700,11,2023-02-09T00:00:00Z,Benjamin Chan,sandersbeth@example.org,6304696433,"29882 Stein Tunnel Apt. 468 Port Jacquelineville, HI 77063",tarjeta,En camino,Sin comentario,97
23,Factor,Susanton,Pay,1500,21,2023-09-12T00:00:00Z,cynthia Hayes,lweaver@example.org,6128211834900,"18235 Carl Garden Apt. 025 Lake Miranda, LA 16737",tarjeta,Entregado,Producto defectuoso,25
21,Door,East Janicemouth,Budget,2400,18,2023-03-13T00:00:00Z,Adam Mueller,ydavid@example.com,001-890-231-3672x1535,"4412 Lee Dam Apt. 872 Hunterbury, HI 03589",tarjeta,Entregado,Producto defectuoso,27
23,Present,East Janicemouth,Set,200,21,2023-11-20T00:00:00Z,Adam Mueller,ydavid@example.com,369.774.6572x373,"664 Berger RapidSouth Suzanne, WV 68526",efectivo,En camino,Producto defectuoso,19
18,Firm,North Jasmine,Spring,700,24,2023-07-25T00:00:00Z,benjamin Chan,steelejulian@example.net,001-236-332-5014x39284,"03346 Tony Spring Apt. 633 Ericberg, AK 73272",efectivo,Entregado,Sin comentario,18
14,Focus,North Brittney,Individual,2500,7,2023-09-12T00:00:00Z,Mark!mays,wliu@example.net,6128211834900,"4412 Lee Dam Apt. 872 Hunterbury, HI 03589",tarjeta,Entregado,Producto defectuoso,49
16,Present,Port Alexachester,Letter,1300,25,2023-05-06T00:00:00Z,Susan?harvey,dhuber@example.com,369.774.6572x373,USS Fuller FPO AA 30334,efectivo,Entregado,Producto defectuoso,42
20,Home,Briannaport,Popular,2100,15,2023-06-07T00:00:00Z,David Norton,ydavid@example.com,1753175834,"29882 Stein Tunnel Apt. 468 Port Jacquelineville, HI 77063",efectivo,En camino,Producto defectuoso,21
14,Factor,Lindaport,Rich,3000,28,2023-05-05T00:00:00Z,Larry Welch,ydavid@example.com,001-236-332-5014x39284,"93043 Kiara Crossroad Port Amandachester, WI 16919",tarjeta,En camino,Producto defectuoso,54
12,Dog,Jessechester,Set,2400,22,2023-07-25T00:00:00Z,Mark Mays,briangonzales@example.net,848-723-3346,"91315 Simpson Fork Apt. 336 South Mark, GA 64860",efectivo,En camino,Sin comentario,39
21,Factor,Briannaport,Step,2600,9,2023-05-05T00:00:00Z,Karl!cardenas,wwilson@example.org,621875126511205,"29882 Stein Tunnel Apt. 468 Port Jacquelineville, HI 77063",efectivo,En camino,Sin comentario,74
29,Trade,Lake Juan,Still,2100,23,2023-11-20T00:00:00Z,Adam Mueller,david09@example.com,6304696433,"11613 Miller Ridges Suite 186 East Nicholas, MN 69937",efectivo,En camino,Producto defectuoso,4
25,Under,New Reginaldmouth,Set,1100,23,2023-06-06T00:00:00Z,michelle Mitchell,steelejulian@example.net,2805046212,"4412 Lee Dam Apt. 872 Hunterbury, HI 03589",efectivo,Entregado,Producto defectuoso,21
20,Just,East Leah,Whom,2000,11,2023-06-28T00:00:00Z,Alan Bird,eric87@example.org,001419330387387349,"93043 Kiara Crossroad Port Amandachester, WI 16919",efectivo,Entregado,Producto defectuoso,72
5,Six,Trujillofort,Movement,900,18,2023-11-20T00:00:00Z,Susan Harvey,ydavid@example.com,6304696433,"2644 Gonzalez Mills Apt. 856 Port Frank, IN 25816",tarjeta,Entregado,Producto defectuoso,98
20,Wait,Andrewside,Much,3000,21,2022-12-04T00:00:00Z,sharon Lowe,paul49@example.net,3143257035737,"769 Dickerson Drive Jasminemouth, HI 08895",efectivo,Entregado,Sin comentario,88
28,Firm,Port Kelly,At,700,16,2023-02-09T00:00:00Z,sean Mitchell,eric87@example.org,8572628794,"283 Cynthia Groves Apt. 671 Weavermouth, ID 06739",efectivo,Entregado,Producto defectuoso,4
17,Wait,Brendanberg,Step,200,16,2023-01-18T00:00:00Z,Daniel Garcia,ydavid@example.com,525-194-7529,"37970 Hudson Falls Downshaven, PA 58533",tarjeta,En camino,Producto defectuoso,97
14,Factor,Andrewside,Increase,700,10,2023-07-10T00:00:00Z,Carla Orozco,brianboyd@example.org,641-800-6599x2234,"507 Johnson Port Banksshire, AK 72140",tarjeta,En camino,Sin comentario,49
24,Operation,Port Kelly,Budget,2100,14,2023-11-20T00:00:00Z,Samantha Parker,powersjimmy@example.org,641-800-6599x2234,"29882 Stein Tunnel Apt. 468 Port Jacquelineville, HI 77063",tarjeta,En camino,Producto defectuoso,36
20,Up,Susanton,Grow,900,2,2023-08-27T00:00:00Z,Brittney Guerra,estesjon@example.org,6128211834900,"93043 Kiara Crossroad Port Amandachester, WI 16919",tarjeta,Entregado,Sin comentario,49
30,Just,Lake Juan,Rich,1100,10,2023-01-18T00:00:00Z,David Scott,ydavid@example.com,525-194-7529,"915 Mathis Camp Apt. 447 Thomastown, MS 44338",efectivo,En camino,Producto defectuoso,27
9,Strategy,Milesburgh,Industry,200,29,2023-07-15T00:00:00Z,Jessica Davis,eric24@example.com,001-557-543-1910,"PSC 2182, Box 8243 APO AP 79039",tarjeta,En camino,Producto defectuoso,14
4,Operation,Lake Juan,Finish,700,9,2023-03-13T00:00:00Z,Susan Harvey,paul02@example.com,525-194-7529,"18235 Carl Garden Apt. 025 Lake Miranda, LA 16737",efectivo,En camino,Producto defectuoso,98
15,Operation,Larrychester,Matter,300,29,2023-08-13T00:00:00Z,Lisa Stafford,wwilson@example.org,0010962368217,"37970 Hudson Falls Downshaven, PA 58533",efectivo,En camino,Producto defectuoso,55
7,Wait,Jessechester,Finish,2100,25,2023-08-13T00:00:00Z,.Lisa Stafford,hornebeth@example.com,8708608083698,"664 Berger RapidSouth Suzanne, WV 68526",tarjeta,En camino,Producto defectuoso,78
14,Democratic,Lake Juan,North,2300,24,2023-07-10T00:00:00Z,Crystal Chambers,krystalmcdaniel@example.org,(101)988-9703x8562,"03346 Tony Spring Apt. 633 Ericberg, AK 73272",tarjeta,Entregado,Sin comentario,74
18,Six,Valerietown,Forward,700,23,2023-02-09T00:00:00Z,Angela Taylor,cwilliams@example.com,6304696433,"233 Peterson Canyon Tranmouth, ND 40770",tarjeta,Entregado,Producto defectuoso,53
6,Song,Brendanberg,Popular,2500,25,2023-08-17T00:00:00Z,Angela Taylor,krystalmcdaniel@example.org,8572628794,"769 Dickerson Drive Jasminemouth, HI 08895",tarjeta,Entregado,Producto defectuoso,25
18,Six,Valerietown,At,200,10,2023-10-15T00:00:00Z,karl Cardenas,karaware@example.net,3143257035737,"37970 Hudson Falls Downshaven, PA 58533",efectivo,En camino,Sin comentario,36
2,Kitchen,East Josephland,Movement,1300,16,2023-01-14T00:00:00Z,Crystal Chambers,walkerraven@example.net,369.774.6572x373,"9978 Kenneth Plaza Suite 069 Monicafurt, NM 39529",tarjeta,Entregado,Producto defectuoso,14
26,Door,Milesburgh,Exist,2100,10,2023-03-22T00:00:00Z,Sean Mitchell,lharmon@example.net,525-194-7529,"0262 Cheryl Union Sampsonfurt, ME 63401",tarjeta,Entregado,Producto defectuoso,24
13,Home,Jessechester,Member,200,22,2023-07-25T00:00:00Z,Robert Bryant,parkerandrew@example.org,2661673098,"0827 Jill Cape Suite 299 Angieport, DC 15542",tarjeta,Entregado,Sin comentario,53
26,Factor,Trujillofort,Despite,200,23,2023-07-25T00:00:00Z,Jessica?davis,lweaver@example.org,8572628794,"848 Jimmy Hill Apt. 415 Stanleyside, MA 75473",efectivo,En camino,Sin comentario,25
17,Just,Larrychester,Pay,200,9,2023-07-10T00:00:00Z,juan Manning,vhill@example.org,110559261937727,"67032 Megan Cliffs Suite 876 Loveside, SD 53246",efectivo,Entregado,Producto defectuoso,18
27,Food,East Brittany,Grow,2600,28,2023-06-07T00:00:00Z,Benjamin Chan,estesjon@example.org,001-557-543-1910,"67032 Megan Cliffs Suite 876 Loveside, SD 53246",efectivo,Entregado,Producto defectuoso,30
25,Operation,West Charles,Popular,300,27,2023-01-04T00:00:00Z,Susan Harvey,rbrown@example.org,6864990991,"769 Dickerson Drive Jasminemouth, HI 08895",tarjeta,Entregado,Sin comentario,43
16,Staff,New Reginaldmouth,Industry,200,12,2023-06-06T00:00:00Z,Susan Harvey,sandersbeth@example.org,(101)988-9703x8562,"03346 Tony Spring Apt. 633 Ericberg, AK 73272",tarjeta,Entregado,Sin comentario,24
3,Worry,Courtneymouth,Movement,700,12,2023-06-07T00:00:00Z,Susan Harvey,paul02@example.com,6128211834900,"507 Johnson Port Banksshire, AK 72140",tarjeta,En camino,Producto defectuoso,19
22,Up,North Jasmine,Tv,1500,10,2023-07-10T00:00:00Z,Alan Bird,david09@example.com,2661673098,"0262 Cheryl Union Sampsonfurt, ME 63401",efectivo,Entregado,Sin comentario,42
11,Home,Larrychester,Despite,2100,30,2023-03-22T00:00:00Z,Carla Orozco,eric87@example.org,621875126511205,"03346 Tony Spring Apt. 633 Ericberg, AK 73272",efectivo,Entregado,Producto defectuoso,19
10,Up,Jessechester,Increase,1100,29,2023-09-13T00:00:00Z,Karl Cardenas,david09@example.com,6022388997526,"7474 Sean Pine Frazierchester, OK 57469",efectivo,Entregado,Producto defectuoso,55
11,Staff,Briannaport,Grow,200,30,2023-06-06T00:00:00Z,andrew Mitchell,ydavid@example.com,2805046212,"507 Johnson Port Banksshire, AK 72140",tarjeta,En camino,Producto defectuoso,25
29,Trade,New Reginaldmouth,Letter,2400,28,2023-01-14T00:00:00Z,Jessica Davis,matthew29@example.com,8572628794,"93043 Kiara Crossroad Port Amandachester, WI 16919",efectivo,Entregado,Sin comentario,28
1,Song,South Thomas,Budget,800,11,2023-06-21T00:00:00Z,Kelsey Lopez,karaware@example.net,3143257035737,"769 Dickerson Drive Jasminemouth, HI 08895",efectivo,Entregado,Sin comentario,55
15,Focus,Courtneymouth,Despite,1100,24,2023-03-22T00:00:00Z,Susan Harvey,powersjimmy@example.org,(101)988-9703x8562,"0262 Cheryl Union Sampsonfurt, ME 63401",tarjeta,Entregado,Sin comentario,38
27,Food,Briannaport,Letter,2800,27,2023-09-13T00:00:00Z,Andrew Mitchell,matthew29@example.com,369.774.6572x373,"493 Cameron Ramp Veronicatown, MI 81010",efectivo,Entregado,Sin comentario,4
28,Food,North Thomastown,Movement,2500,7,2023-08-13T00:00:00Z,Alan Bird,krystalmcdaniel@example.org,6022388997526,"29882 Stein Tunnel Apt. 468 Port Jacquelineville, HI 77063",tarjeta,En camino,Producto defectuoso,18
14,Up,East Janicemouth,Matter,2800,24,2023-06-21T00:00:00Z,Brittney!guerra,vhill@example.org,621875126511205,"67032 Megan Cliffs Suite 876 Loveside, SD 53246",tarjeta,Entregado,Sin comentario,78
1,Staff,Kevinton,Spring,2100,25,2023-01-18T00:00:00Z,Michelle*mitchell,paul49@example.net,6022388997526,"67032 Megan Cliffs Suite 876 Loveside, SD 53246",efectivo,Entregado,Sin comentario,21
23,Create,Briannaport,Finish,2000,11,2023-05-06T00:00:00Z,Charles Williams,briangonzales@example.net,001-557-543-1910,"507 Johnson Port Banksshire, AK 72140",tarjeta,En camino,Producto defectuoso,43
22,Choice,North Thomastown,Grow,900,11,2023-07-15T00:00:00Z,Kelsey Lopez,vhill@example.org,5098210932647,"22214 Janet Plaza Suite 903 West Christopherside, DC 40075",tarjeta,Entregado,Producto defectuoso,36
17,Present,West Charles,At,200,18,2023-07-08T00:00:00Z,Dr. Monica Woods,cwilliams@example.com,001594337542187814,"03346 Tony Spring Apt. 633 Ericberg, AK 73272",tarjeta,Entregado,Sin comentario,19
7,Worry,Larrychester,Increase,2500,21,2023-09-23T00:00:00Z,Crystal Chambers,hornebeth@example.com,372.568.4886x317,"0827 Jill Cape Suite 299 Angieport, DC 15542",efectivo,Entregado,Producto defectuoso,25
21,Under,Milesburgh,Member,2100,29,2023-06-07T00:00:00Z,.Crystal Chambers,walkerraven@example.net,8572628794,"7474 Sean Pine Frazierchester, OK 57469",tarjeta,Entregado,Producto defectuoso,36
6,Factor,Valerietown,Popular,700,7,2023-11-20T00:00:00Z,Lisa Stafford,briangonzales@example.net,001-557-543-1910,"403 Ashley Mountains Apt. 918 Nicholasberg, MI 72538",efectivo,En camino,Producto defectuoso,54
22,Education,North Thomastown,Leader,1600,10,2023-05-05T00:00:00Z,Mark Mays.,edward94@example.org,001-557-543-1910,"67032 Megan Cliffs Suite 876 Loveside, SD 53246",efectivo,En camino,Sin comentario,78
18,Wait,North Brittney,Still,700,22,2023-09-12T00:00:00Z,David Scott,walkerraven@example.net,3143257035737,"67032 Megan Cliffs Suite 876 Loveside, SD 53246",efectivo,Entregado,Sin comentario,98
2,Door,East Josephland,Grow,2500,7,2023-09-23T00:00:00Z,brittney Guerra,wwilson@example.org,001-557-543-1910,"50604 Anthony Villages New William, ME 95446",tarjeta,En camino,Producto defectuoso,38
25,Operation,New Reginaldmouth,Spring,600,21,2023-05-06T00:00:00Z,andrew Mitchell,wliu@example.net,001-890-231-3672x1535,"848 Jimmy Hill Apt. 415 Stanleyside, MA 75473",tarjeta,En camino,Sin comentario,87
2,Trade,East Josephland,Job,1500,28,2023-11-20T00:00:00Z,Jessica Davis,rdaugherty@example.net,848-723-3346,"0262 Cheryl Union Sampsonfurt, ME 63401",tarjeta,Entregado,Sin comentario,12
5,Up,South Timothyberg,Job,1300,17,2023-11-20T00:00:00Z,Benjamin Chan,steelejulian@example.net,001-557-543-1910,"507 Johnson Port Banksshire, AK 72140",efectivo,En camino,Sin comentario,42
21,Base,Larrychester,Exist,2400,21,2023-03-14T00:00:00Z,sharon Lowe,eric87@example.org,557.193.8141,"848 Jimmy Hill Apt. 415 Stanleyside, MA 75473",efectivo,Entregado,Producto defectuoso,12
27,Song,North Jasmine,Leader,1300,23,2023-07-08T00:00:00Z,Alan Bird,cwilliams@example.com,339100428204920,"233 Peterson Canyon Tranmouth, ND 40770",tarjeta,Entregado,Sin comentario,97
11,Under,East Brittany,Job,600,11,2023-09-12T00:00:00Z,Charles Williams,lharmon@example.net,1753175834,"4412 Lee Dam Apt. 872 Hunterbury, HI 03589",tarjeta,Entregado,Sin comentario,27
24,Wait,Larrychester,Set,1300,21,2023-08-13T00:00:00Z,Crystal Chambers,steelejulian@example.net,621875126511205,"769 Dickerson Drive Jasminemouth, HI 08895",tarjeta,Entregado,Producto defectuoso,49
7,If,West Charles,Rich,2600,10,2023-05-06T00:00:00Z,Lisa Stafford,paul49@example.net,525-194-7529,"93043 Kiara Crossroad Port Amandachester, WI 16919",tarjeta,En camino,Producto defectuoso,42
30,Song,Jessechester,Movement,2100,24,2023-05-06T00:00:00Z,benjamin Chan,david09@example.com,001-890-231-3672x1535,"37970 Hudson Falls Downshaven, PA 58533",efectivo,Entregado,Producto defectuoso,54
11,Home,Larrychester,Grow,2500,8,2023-01-18T00:00:00Z,jennifer Holmes,lharmon@example.net,372.568.4886x317,"0262 Cheryl Union Sampsonfurt, ME 63401",tarjeta,En camino,Producto defectuoso,98
9,Present,New Reginaldmouth,Leg,2800,23,2023-03-13T00:00:00Z,Angela Taylor,parkerandrew@example.org,(101)988-9703x8562,"769 Dickerson Drive Jasminemouth, HI 08895",tarjeta,Entregado,Producto defectuoso,36
19,Song,Jessechester,Rich,2300,23,2023-08-13T00:00:00Z,Samantha Hodges,edward94@example.org,339100428204920,"18235 Carl Garden Apt. 025 Lake Miranda, LA 16737",efectivo,Entregado,Producto defectuoso,36
4,Staff,Susanton,Popular,1500,2,2023-08-27T00:00:00Z,david Scott,lharmon@example.net,3143257035737,"29882 Stein Tunnel Apt. 468 Port Jacquelineville, HI 77063",efectivo,Entregado,Producto defectuoso,25
14,Involve,East Josephland,Exist,700,26,2023-09-01T00:00:00Z,Benjamin Chan,eric87@example.org,475336070987999,"848 Jimmy Hill Apt. 415 Stanleyside, MA 75473",tarjeta,En camino,Producto defectuoso,18
8,Worry,Jessechester,At,700,7,2023-09-23T00:00:00Z,David Scott,ydavid@example.com,001-890-231-3672x1535,"025 Billy RowLisaside, AR 96338",efectivo,Entregado,Producto defectuoso,21
20,Factor,Briannaport,Matter,2400,22,2023-05-06T00:00:00Z,David Norton.,krystalmcdaniel@example.org,6128211834900,"848 Jimmy Hill Apt. 415 Stanleyside, MA 75473",tarjeta,En camino,Producto defectuoso,19
1,Kitchen,East Leah,Increase,2800,8,2023-10-15T00:00:00Z,Benjamin Chan,sandersbeth@example.org,3143257035737,"29340 Murphy Parkway North Robert, KS 42070",efectivo,En camino,Producto defectuoso,24
21,Under,Larrychester,Member,1300,15,2023-03-22T00:00:00Z,Michelle?mitchell,rbrown@example.org,475336070987999,"91315 Simpson Fork Apt. 336 South Mark, GA 64860",efectivo,Entregado,Producto defectuoso,83
